date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:14	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:03%20GMT	https://hyperfollow.com/hyperfollow/618c247/oh-baby-bear	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/618c247/oh-baby-bear.31c.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:15	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:04%20GMT	https://hyperfollow.com/hyperfollow/bluemori/blue-breeze-vo1-morning-light	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/bluemori/blue-breeze-vo1-morning-light.31e.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:17	46951/46951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jan%202026%2022:19:38%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1662442--6F249023-E13A-4BD6-A6C69D4717DA770D--0--2182782--IMG3272.jpeg?fm=jpg&q=75&w=400&s=ee936967e369a47e1b903e7ea1967fdc	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1662442--6F249023-E13A-4BD6-A6C69D4717DA770D--0--2182782--IMG32728e91.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:18	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:06%20GMT	https://hyperfollow.com/hyperfollow/404e92d/highlow	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/404e92d/highlow.320.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:20	28220/28220	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jan%202026%2014:45:59%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F10454357--54B6D9C1-2461-4814-9095DB484722AA23--0--4137988--300030001.jpg?fm=jpg&q=75&w=400&s=69ee04718656fe1057ad4ecc30b37502	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/10454357--54B6D9C1-2461-4814-9095DB484722AA23--0--4137988--300030001e242.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:20	38531/38531	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jan%202026%2007:50:55%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F10454357--BD664032-B1F2-41EA-886D0873A7512F3B--0--792424--.jpg?fm=jpg&q=75&w=400&s=c259f07aadcadf7925e41859a60f9272	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/10454357--BD664032-B1F2-41EA-886D0873A7512F3B--0--792424--e434.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:20	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:09%20GMT	https://hyperfollow.com/hyperfollow/daun5/meet-me-tomorrow	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/daun5/meet-me-tomorrow.322.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:21	50403/50403	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jan%202026%2013:46:18%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F10454357--FC635BE6-61AE-4B13-9B9E49F96CAE382C--0--4799840--30003000.jpg?fm=jpg&q=75&w=400&s=a456d42099daa3f2c72af78781dc1f6a	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/10454357--FC635BE6-61AE-4B13-9B9E49F96CAE382C--0--4799840--30003000dc5d.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:21	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:10%20GMT	https://hyperfollow.com/hyperfollow/daylaj/stop-callin-my-name	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/daylaj/stop-callin-my-name.324.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:22	12175/12175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jan%202026%2017:42:47%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F10454357--897D0CCD-DBF0-42A5-A17AC52A0F301474--0--203136--5.jpg?fm=jpg&q=75&w=400&s=2716dc7f9f430dcc650754e2c40404d7	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/10454357--897D0CCD-DBF0-42A5-A17AC52A0F301474--0--203136--5da50.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:22	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:11%20GMT	https://hyperfollow.com/hyperfollow/thyramarshall/roses	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/thyramarshall/roses.326.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:23	11163/11163	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202026%2004:42:58%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F6298212--B39B9FDC-FAEB-4645-B0DE4ED602736156--0--1169779--Adszss.png?fm=jpg&q=75&w=400&s=aaee2ea2103c55ddbfddc9f42025c931	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/6298212--B39B9FDC-FAEB-4645-B0DE4ED602736156--0--1169779--Adszss8e93.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:23	41913/41913	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jan%202026%2018:00:30%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F10454357--7AA93E06-53D6-465E-9B3314620D5B9A97--0--2139108--1000040356.png?fm=jpg&q=75&w=400&s=13528bf761d5c6dc35b3befda648bd50	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/10454357--7AA93E06-53D6-465E-9B3314620D5B9A97--0--2139108--1000040356589d.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:23	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:12%20GMT	https://hyperfollow.com/hyperfollow/sunduta/roleplay-is-mandatory	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/sunduta/roleplay-is-mandatory.328.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:24	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:12%20GMT	https://hyperfollow.com/hyperfollow/djengel/youre-gone-now-3	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/djengel/youre-gone-now-3.32a.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:25	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:13%20GMT	https://hyperfollow.com/hyperfollow/landonf/fallen-down	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/landonf/fallen-down.32c.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:25	26175/26175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2018:18:42%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F2549374--8F72930F-688B-4104-A1CE78B266A3AF9C--0--429213--18hours.jpg?fm=jpg&q=75&w=400&s=f1b3b283d9477fb18c8fd10cababe879	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/2549374--8F72930F-688B-4104-A1CE78B266A3AF9C--0--429213--18hours4d00.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:26	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:14%20GMT	https://hyperfollow.com/hyperfollow/deweycomhreirandcaptmenomensorchestra/riding-the-wave-of-changing-tides	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/deweycomhreirandcaptmenomensorchestra/riding-the-wave-of-changing-tides.32e.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:26	20334/20334	---M--	200	added ('OK')	image/jpeg	date:Wed,%2031%20Dec%202025%2022:03:42%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F9079744--97C0AE83-2833-45AB-B2C5250DADFB7F53--0--616848--Logo.jpg?fm=jpg&q=75&w=400&s=d1b6f9ed4f36571258ebb98fe0962655	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/9079744--97C0AE83-2833-45AB-B2C5250DADFB7F53--0--616848--Logo25f3.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:26	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:15%20GMT	https://hyperfollow.com/hyperfollow/normo1/n--unc-feat-uncle-murda	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/normo1/n--unc-feat-uncle-murda.330.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:27	21925/21925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jan%202026%2014:28:28%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F7312327--AD8953D8-6494-4F88-B0139DE21BE2B9D9--0--1652767--Fallindown.png?fm=jpg&q=75&w=400&s=21e35db8b845159b12ebd1c85416af47	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/7312327--AD8953D8-6494-4F88-B0139DE21BE2B9D9--0--1652767--Fallindownacdb.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:28	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:16%20GMT	https://hyperfollow.com/hyperfollow/jayymafia/cash-feat-mrkrazymic	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/jayymafia/cash-feat-mrkrazymic.332.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:29	28651/28651	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jan%202026%2015:36:34%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1736426--F8C5D087-71A3-475C-947FBCE37E8E08C6--0--5567782--Ridingthewavecover.jpg?fm=jpg&q=75&w=400&s=891e523e974ade9f32cf46a7b33bc0bc	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1736426--F8C5D087-71A3-475C-947FBCE37E8E08C6--0--5567782--Ridingthewavecoverd199.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:30	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:18%20GMT	https://hyperfollow.com/hyperfollow/jayymafia/ballin	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/jayymafia/ballin.334.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:31	8931/8931	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2015:05:58%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F9294798--4F13DA15-0EF1-49BF-AB830FA21EDB4467--0--151511--Untitleddesign2.png?fm=jpg&q=75&w=400&s=ff70af825f945098a4d88751178ee2ca	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/9294798--4F13DA15-0EF1-49BF-AB830FA21EDB4467--0--151511--Untitleddesign21567.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:32	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:20%20GMT	https://hyperfollow.com/hyperfollow/compact5/the-real-one	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/compact5/the-real-one.336.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:32	43934/43934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jan%202026%2014:25:17%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1662442--9E13707D-6DA4-4F57-848A62BB0101703F--0--1766306--NUncCover.jpeg?fm=jpg&q=75&w=400&s=1a24c71afbaafc8885678dd7422273b9	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1662442--9E13707D-6DA4-4F57-848A62BB0101703F--0--1766306--NUncCover9254.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:32	38171/38171	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Jan%202026%2008:21:40%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1114620--507789F1-5AC1-4587-9C9FEC4CBA1BDE6E--0--1882257--ChatGPTImageOct32025102054PM.png?fm=jpg&q=75&w=400&s=5b7bb97c2330f0955deed2dfbbed5325	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1114620--507789F1-5AC1-4587-9C9FEC4CBA1BDE6E--0--1882257--ChatGPTImageOct32025102054PM0bab.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:33	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:21%20GMT	https://hyperfollow.com/hyperfollow/koll3geboy/i-am-ucf-2	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/koll3geboy/i-am-ucf-2.338.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:33	38506/38506	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jan%202026%2018:27:37%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1114620--5817AFBC-D3B0-4892-B61225717D2CCC10--0--3763443--Ballin.png?fm=jpg&q=75&w=400&s=f16d68273b15d1f49e6826fe6c5660af	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1114620--5817AFBC-D3B0-4892-B61225717D2CCC10--0--3763443--Ballin2edb.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:34	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:22%20GMT	https://hyperfollow.com/hyperfollow/udaverse/imprints-2	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/udaverse/imprints-2.33a.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:35	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:23%20GMT	https://hyperfollow.com/hyperfollow/mehdidabu/scarab	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/mehdidabu/scarab.33c.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:37	17265/17265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jan%202026%2014:46:00%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F4839715--828A71C9-9437-4745-BE8489E16C77D648--0--389152--10052025DSCF99731.jpg?fm=jpg&q=75&w=400&s=04454c38869c791532ec2f63ed9c3165	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/4839715--828A71C9-9437-4745-BE8489E16C77D648--0--389152--10052025DSCF99731a9ff.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:37	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:26%20GMT	https://hyperfollow.com/hyperfollow/sunduta/nf3-feat-suno	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/sunduta/nf3-feat-suno.33e.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:38	21710/21710	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2016:20:21%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F2549374--0330E5C7-9873-484D-AFED9599857406DB--0--50975--SarahandRimsey.jpeg?fm=jpg&q=75&w=400&s=dd62d3db5c52c0f110822814fdea498d	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/2549374--0330E5C7-9873-484D-AFED9599857406DB--0--50975--SarahandRimsey2d5f.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:39	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:27%20GMT	https://hyperfollow.com/hyperfollow/ajc1/christmas-presents	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/ajc1/christmas-presents.340.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:39	40934/40934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jan%202026%2017:05:35%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1053052--8EA1DF91-4729-4271-A7D134F9B053F158--1584246855503--Imprints.jpg?fm=jpg&q=75&w=400&s=a1a9bd50917c45abd6174758d464f3c2	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1053052--8EA1DF91-4729-4271-A7D134F9B053F158--1584246855503--Imprintsb923.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:40	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:28%20GMT	https://hyperfollow.com/hyperfollow/harryedgarpalacio/behead-the-satyr-courtesean-vestals-and-nymphs	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/harryedgarpalacio/behead-the-satyr-courtesean-vestals-and-nymphs.342.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:41	66312/66312	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202026%2006:53:22%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F2646432--0D2DD9FE-9E16-4934-8BBD1ED6FBEF0E1F--0--1105042--photooutput.jpeg?fm=jpg&q=75&w=400&s=3ee3ad867fa81c1a6037fa17b1389836	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/2646432--0D2DD9FE-9E16-4934-8BBD1ED6FBEF0E1F--0--1105042--photooutput9472.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:41	27800/27800	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202026%2010:23:57%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F1571891--962AB68F-1968-455C-81E9DC35E65671FB--0--965587--ChristmasAlbumCoverMadewithPosterMyWall.jpg?fm=jpg&q=75&w=400&s=95ee04c7ffa7da7ae147dd7b4ed775b5	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/1571891--962AB68F-1968-455C-81E9DC35E65671FB--0--965587--ChristmasAlbumCoverMadewithPosterMyWall279c.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:42	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:30%20GMT	https://hyperfollow.com/hyperfollow/steveocreep/im-so-tired	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/steveocreep/im-so-tired.344.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:42	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:31%20GMT	https://hyperfollow.com/hyperfollow/sunduta/they-became-music-feat-suno	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/sunduta/they-became-music-feat-suno.346.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:46	41304/41304	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jan%202026%2006:17:56%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F2412517--BBE9874C-0514-4030-AA341590C7F09A4A--0--1711267--IMG1920.png?fm=jpg&q=75&w=400&s=909a0b92ee1eb2ce55de79419887a664	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/2412517--BBE9874C-0514-4030-AA341590C7F09A4A--0--1711267--IMG192047f6.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:46	51722/51722	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2009:55:50%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F2019115--A8E66B31-01F6-4ED9-B48BDC743E947538--0--1000876--witchhunt.jpg?fm=jpg&q=75&w=400&s=8de7861f6ecb179ee25e0c182608923a	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/2019115--A8E66B31-01F6-4ED9-B48BDC743E947538--0--1000876--witchhunt2532.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:47	26126/26126	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Dec%202025%2014:59:23%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F9523962--5E5B4469-8C55-4A69-BAD6D06F11CD6340--0--3059337--ZipperBlues.png?fm=jpg&q=75&w=400&s=4dd00dd436017aeb678d8ff086a6b197	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/9523962--5E5B4469-8C55-4A69-BAD6D06F11CD6340--0--3059337--ZipperBluesa2e1.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:47	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:35%20GMT	https://hyperfollow.com/hyperfollow/seanclopedia/zipper-blues-feat-court-lee-2	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/seanclopedia/zipper-blues-feat-court-lee-2.348.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:47	38262/38262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Jan%202026%2003:35:29%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F2549374--673C07B9-92FB-4DC7-A54E69BD3CC4BEAB--0--4807956--TheyBecameMusic.png?fm=jpg&q=75&w=400&s=018ae1ade0e47754d42b9b283f8ed719	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/2549374--673C07B9-92FB-4DC7-A54E69BD3CC4BEAB--0--4807956--TheyBecameMusicac4d.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:47	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:36%20GMT	https://hyperfollow.com/hyperfollow/seanclopedia/zipper-blues-feat-court-lee	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/seanclopedia/zipper-blues-feat-court-lee	(from https://hyperfollow.com/artistsforchange/)
12:27:48	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:36%20GMT	https://hyperfollow.com/hyperfollow/lonesomerider1/war-and-peace	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/lonesomerider1/war-and-peace	(from https://hyperfollow.com/artistsforchange/)
12:27:49	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:37%20GMT	https://hyperfollow.com/hyperfollow/lonesomerider1/nuts	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/lonesomerider1/nuts	(from https://hyperfollow.com/artistsforchange/)
12:27:49	26124/26124	---M--	200	added ('OK')	image/jpeg	date:Sun,%2011%20Jan%202026%2002:27:45%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F9523962--DB56F3EF-D7EC-42E5-A1775366307B51AD--0--3059337--ZipperBlues.png?fm=jpg&q=75&w=400&s=1c28f39d766188e6e5bd2f7cd2e032b1	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/9523962--DB56F3EF-D7EC-42E5-A1775366307B51AD--0--3059337--ZipperBlues150b.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:49	138/138	---MC-	302	error ('Found')	text/html	date:Wed,%2028%20Jan%202026%2015:27:38%20GMT	https://hyperfollow.com/hyperfollow/lonesomerider1/nerd	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/hyperfollow/lonesomerider1/nerd.350.delayed	(from https://hyperfollow.com/artistsforchange/)
12:27:53	39037/39037	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Jan%202026%2018:20:22%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F8664737--080FD07F-5D76-44F9-AE4073EB42B9E22D--0--2148582--WarandPeacethemedpicturewiththenamepeacesignandaswordsimpledesign11.png?fm=jpg&q=75&w=400&s=c69de91bdbc0158c7485c3e3b933c651	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/8664737--080FD07F-5D76-44F9-AE4073EB42B9E22D--0--2148582--WarandPeacethemedpicturewiththenamepeacesignandaswordsimpledesign11.34b04e8.de	(from https://hyperfollow.com/artistsforchange/)
12:27:54	49504/49504	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202026%2014:42:20%20GMT	http://distrokid.imgix.net/https%3A%2F%2Fs3.amazonaws.com%2Fgather.fandalism.com%2F8664737--381C1984-3D0C-47AF-A2E6D759B7631074--0--1394652--Nuts2.png?fm=jpg&q=75&w=400&s=c486c9a37cd7142021edd70b7270b52b	C:/My%20Web%20Sites/KaihielHiperfollow/distrokid.imgix.net/https_/s3.amazonaws.com/gather.fandalism.com/8664737--381C1984-3D0C-47AF-A2E6D759B7631074--0--1394652--Nuts228d9.jpg	(from https://hyperfollow.com/artistsforchange/)
12:27:54	5225/5225	---MCZ	200	added ('OK')	text/css	etag:W/%2266ccaa32-1469%22	https://hyperfollow.com/css/generic.css?cacheHash=242ab4dad103f080	C:/My%20Web%20Sites/KaihielHiperfollow/hyperfollow.com/css/genericf4f5.css	(from https://hyperfollow.com/edu/)
